study_id,instance,monomer_a,monomer_b,hb_ratio,hv_ratio,mw,mw_units,mn,mn_units,pdi,shape,shape_grouped,thickness,units_thickness,surface,surface_units,diameter,diameter_units,length,length_units,additive,additive1_name,additive1_percentage,additive1_percentage_units,additive1_use,additive2_name,additive2_percentage,additive2_percentage_units,additive2_use,additive3_name,additive3_percentage,additive3_percentage_units,additive3_use,polymer_percentage,iso,astm,assay,assay_grouped,cell_line,cell_line_grouped,cell_line_type,exposure_type,no_cells_per_well,inoculum_concentration_units,culture_medium,culture_medium_grouped,dilution_medium,dilution_medium_grouped,concentration,concentration_units,dilution,sterilization_method,incubation_time,incubation_time_units,incubation_temperature,incubation_temperature_units,co2_percentage,air,extraction_dynamics,extraction_time,units_extraction_time,extraction_temperature,units_extraction_t,extraction_medium,extraction_medium_grouped,extraction_surface_area_ratio,extraction_surface_area_ratio_units,number_of_cells_well,cell_viability_percentage,toxicity,growth_constant_μ,growth_constant_μ_units,rgr,toxicity_grade,growth_inhibition_percentage
38,2,3hb,3hv,88.0,12.0,,,,,,film_plates,planar_bulk,2.0,mm,,,,,,,yes,pcl,25.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,75.0,,f813-83,mtt,metabolic_activity,vero,other_or_primary,other_mammal,indirect_contact,,,not_reported,not_reported,,,,,,,,,,,,,,,,,,,,,,,116.805022350766,non-toxic,,,,,
38,3,3hb,3hv,88.0,12.0,,,,,,film_plates,planar_bulk,2.0,mm,,,,,,,yes,pcl,50.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,50.0,,f813-83,mtt,metabolic_activity,vero,other_or_primary,other_mammal,indirect_contact,,,not_reported,not_reported,,,,,,,,,,,,,,,,,,,,,,,102.104048447671,non-toxic,,,,,
38,4,3hb,3hv,88.0,12.0,,,,,,film_plates,planar_bulk,2.0,mm,,,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,f813-83,mtt,metabolic_activity,vero,other_or_primary,other_mammal,direct_contact,,,not_reported,not_reported,,,,,,,,,,,,,,,,,,,,,,,42.9130434782608,toxic,,,,,
38,5,3hb,3hv,88.0,12.0,,,,,,film_plates,planar_bulk,2.0,mm,,,,,,,yes,pcl,25.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,75.0,,f813-83,mtt,metabolic_activity,vero,other_or_primary,other_mammal,direct_contact,,,not_reported,not_reported,,,,,,,,,,,,,,,,,,,,,,,42.3043478260869,toxic,,,,,
38,6,3hb,3hv,88.0,12.0,,,,,,film_plates,planar_bulk,2.0,mm,,,,,,,yes,pcl,50.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,50.0,,f813-83,mtt,metabolic_activity,vero,other_or_primary,other_mammal,direct_contact,,,not_reported,not_reported,,,,,,,,,,,,,,,,,,,,,,,45.9565217391304,toxic,,,,,
39,1,3hb,3hv,92.0,8.0,,,,,,nanoparticle,particulate,,,,,,,101.4,nm,yes,polydopamine,8.77,%w/w_of_total_dry_mass,structural_or_mechanical,folic_acid,3.51,,targeting_ligard,,0.0,,not_applicable,87.72,,,mtt,metabolic_activity,l02_cells,other_or_primary,human,,10000.0,cells/well,not_reported,not_reported,,,0.1,mg/l,,,48.0,hours,37.0,,5.0,,,,,,,,,,,,95.258623506878,non-toxic,,,,,
39,2,3hb,3hv,92.0,8.0,,,,,,nanoparticle,particulate,,,,,,,101.4,nm,yes,polydopamine,8.77,%w/w_of_total_dry_mass,structural_or_mechanical,folic_acid,3.51,,targeting_ligard,,0.0,,not_applicable,87.72,,,mtt,metabolic_activity,l02_cells,other_or_primary,human,,10000.0,cells/well,not_reported,not_reported,,,1.0,mg/l,,,48.0,hours,37.0,,5.0,,,,,,,,,,,,93.9655111108188,non-toxic,,,,,
39,3,3hb,3hv,92.0,8.0,,,,,,nanoparticle,particulate,,,,,,,101.4,nm,yes,polydopamine,8.77,%w/w_of_total_dry_mass,structural_or_mechanical,folic_acid,3.51,,targeting_ligard,,0.0,,not_applicable,87.72,,,mtt,metabolic_activity,l02_cells,other_or_primary,human,,10000.0,cells/well,not_reported,not_reported,,,10.0,mg/l,,,48.0,hours,37.0,,5.0,,,,,,,,,,,,93.534483237017,non-toxic,,,,,
39,4,3hb,3hv,92.0,8.0,,,,,,nanoparticle,particulate,,,,,,,101.4,nm,yes,polydopamine,8.77,%w/w_of_total_dry_mass,structural_or_mechanical,folic_acid,3.51,,targeting_ligard,,0.0,,not_applicable,87.72,,,mtt,metabolic_activity,l02_cells,other_or_primary,human,,10000.0,cells/well,not_reported,not_reported,,,100.0,mg/l,,,48.0,hours,37.0,,5.0,,,,,,,,,,,,91.8103388564911,non-toxic,,,,,
39,5,3hb,3hv,92.0,8.0,,,,,,nanoparticle,particulate,,,,,,,101.4,nm,yes,polydopamine,8.77,%w/w_of_total_dry_mass,structural_or_mechanical,folic_acid,3.51,,targeting_ligard,,0.0,,not_applicable,87.72,,,mtt,metabolic_activity,l02_cells,other_or_primary,human,,10000.0,cells/well,not_reported,not_reported,,,1000.0,mg/l,,,48.0,hours,37.0,,5.0,,,,,,,,,,,,92.8879249836549,non-toxic,,,,,
40,1,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,2.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,99.2424249539581,non-toxic,,,,,
40,2,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,5.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,94.696971065304,non-toxic,,,,,
40,3,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,12.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,94.1287870714706,non-toxic,,,,,
40,4,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,25.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,91.6666600439282,non-toxic,,,,,
40,5,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,2.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,97.7272712494716,non-toxic,,,,,
40,6,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,5.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,91.6666600439282,non-toxic,,,,,
40,7,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,12.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,71.2121229635892,toxic,,,,,
40,8,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,25.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,33.5227219772732,toxic,,,,,
40,9,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,2.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,93.5605994652343,non-toxic,,,,,
40,10,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,5.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,85.416665010982,non-toxic,,,,,
40,11,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,12.5,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,70.075758588325,toxic,,,,,
40,12,3hb,3hv,88.0,12.0,680000.0,g/mol,,,,nanoparticle,particulate,,,,,,,90.0,nm,yes,mtx,26.33,%w/w_of_total_dry_mass,therapeutic_agent,herb,26.33,,antimicrobial,pva,21.54,,binder,25.8,,,mtt,metabolic_activity,sw_480,epithelial_cancer,human,,180000.0,cells/well,not_reported,not_reported,,,25.0,mg/l,,,72.0,hours,37.0,,,,,,,,,,,,,,31.4393915037587,toxic,,,,,
41,1,3hb,,100.0,0.0,,,,,,disc,planar_bulk,,,0.32,cm^2,,,,,no,,0.0,,not_applicable,,0.0,,not_applicable,,0.0,,not_applicable,100.0,,,mtt,metabolic_activity,l929,fibroblast,mouse,direct_contact,200000.0,cells/well,dmem,dmem,,,,,,,18.0,hours,37.0,,5.0,,,,,,,,,,,,100.290909090909,non-toxic,,,,,
41,2,3hb,,100.0,0.0,,,,,,disc,planar_bulk,,,0.32,cm^2,,,,,yes,pha,5.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,95.0,,,mtt,metabolic_activity,l929,fibroblast,mouse,direct_contact,200000.0,cells/well,dmem,dmem,,,,,,,18.0,hours,37.0,,5.0,,,,,,,,,,,,87.0545454545454,non-toxic,,,,,
41,3,3hb,,100.0,0.0,,,,,,disc,planar_bulk,,,0.32,cm^2,,,,,yes,bc,1.0,%w/w_of_total_dry_mass,structural_or_mechanical,pha,3.0,,plasticizer,,0.0,,not_applicable,96.0,,,mtt,metabolic_activity,l929,fibroblast,mouse,direct_contact,200000.0,cells/well,dmem,dmem,,,,,,,18.0,hours,37.0,,5.0,,,,,,,,,,,,98.7636363636363,non-toxic,,,,,
41,4,3hb,,100.0,0.0,,,,,,disc,planar_bulk,,,0.32,cm^2,,,,,yes,bc,2.0,%w/w_of_total_dry_mass,structural_or_mechanical,pha,5.0,,plasticizer,,0.0,,not_applicable,93.0,,,mtt,metabolic_activity,l929,fibroblast,mouse,direct_contact,200000.0,cells/well,dmem,dmem,,,,,,,18.0,hours,37.0,,5.0,,,,,,,,,,,,109.963636363636,non-toxic,,,,,
41,5,3hb,,100.0,0.0,,,,,,disc,planar_bulk,,,0.32,cm^2,,,,,yes,bc,5.0,%w/w_of_total_dry_mass,structural_or_mechanical,pha,5.0,,plasticizer,,0.0,,not_applicable,90.0,,,mtt,metabolic_activity,l929,fibroblast,mouse,direct_contact,200000.0,cells/well,dmem,dmem,,,,,,,18.0,hours,37.0,,5.0,,,,,,,,,,,,89.6,non-toxic,,,,,
42,1,3hb,,100.0,0.0,,,,,,film,planar_bulk,0.2,mm,,,,,,,yes,pha,50.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,50.0,,,mtt,metabolic_activity,hmecs,other_or_primary,human,indirect_contact,1000000.0,cells/well,dmem,dmem,,,,,,,24.0,hours,37.0,celsius,,,,,,,,,,,,,99.02,non-toxic,,,,,
42,2,3hb,,100.0,0.0,,,,,,film,planar_bulk,0.2,mm,,,,,,,yes,pha,20.0,%w/w_of_total_dry_mass,structural_or_mechanical,,0.0,,not_applicable,,0.0,,not_applicable,80.0,,,mtt,metabolic_activity,hmecs,other_or_primary,human,indirect_contact,1000000.0,cells/well,dmem,dmem,,,,,,,24.0,hours,37.0,celsius,,,,,,,,,,,,,134.09,non-toxic,,,,,
